RowID,OrderID,OrderDate,ShipDate,CustomerID,CustomerName,PostalCode,City,State,Country,Region,Market,Segment,ProductID,Category,SubCategory,ProductName,OrderPriority,ShipMode,Sales,Quantity,Discount,Profit,ShippingCost
23587,IN-2014-AR10540102-41721,3/23/2014,3/25/2014,AR-10540102,Andy Reiter,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Consumer,TEC-CO-4779,Technology,Copiers,"HP Ink, High-Speed",Critical,First Class,$247.46 ,3,0.35,$30.38 ,$80.95 
33740,CA-2014-AF10870140-41782,5/23/2014,5/28/2014,AF-108701406,Art Ferguson,7055,Passaic,New Jersey,United States,Eastern US,USCA,Consumer,TEC-AC-5856,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Medium,Standard Class,$95.10 ,5,0,$30.43 ,$8.97 
27932,IN-2012-FW1439511-41196,10/14/2012,10/19/2012,FW-1439511,Fred Wasserman,,Dhaka,Dhaka,Bangladesh,Southern Asia,Asia Pacific,Corporate,TEC-CO-4576,Technology,Copiers,"Hewlett Fax Machine, Digital",Medium,Standard Class,$958.68 ,3,0,$373.86 ,$80.93 
33738,CA-2014-AF10870140-41782,5/23/2014,5/28/2014,AF-108701406,Art Ferguson,7055,Passaic,New Jersey,United States,Eastern US,USCA,Consumer,FUR-TA-3410,Furniture,Tables,Bevis 36 x 72 Conference Tables,Medium,Standard Class,$174.29 ,2,0.3,($19.92),$8.91 
39497,CA-2015-AF10870140-42119,4/25/2015,05-01-15,AF-108701402,Art Ferguson,60610,Chicago,Illinois,United States,Central US,USCA,Consumer,OFF-ST-5784,Office Supplies,Storage,Safco Industrial Wire Shelving System,Medium,Standard Class,$72.78 ,1,0.2,($18.20),$5.88 
47536,MO-2015-MC759086-42033,1/29/2015,02-01-15,MC-759086,Matt Collister,,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,Corporate,TEC-AC-5205,Technology,Accessories,"Memorex Memory Card, Programmable",Critical,Second Class,$415.08 ,4,0,$58.08 ,$80.80 
40965,CA-2014-AF10870140-41753,4/24/2014,4/28/2014,AF-108701404,Art Ferguson,92672,San Clemente,California,United States,Western US,USCA,Consumer,OFF-EN-5668,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Medium,Standard Class,$71.97 ,3,0,$35.99 ,$5.86 
34656,CA-2014-AF10870140-41766,05-07-14,05-11-14,AF-108701402,Art Ferguson,60610,Chicago,Illinois,United States,Central US,USCA,Consumer,TEC-AC-5097,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,High,Standard Class,$26.18 ,2,0.2,($3.27),$3.90 
50011,TS-2014-BP1230133-41980,12-07-14,12-12-14,BP-1230133,Benjamin Patterson,,Tunis,Tunis,Tunisia,North Africa,Africa,Consumer,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",Medium,Standard Class,$831.24 ,4,0,$365.64 ,$80.78 
17904,ES-2015-BW11110120-42046,02-11-15,2/15/2015,BW-11110120,Bart Watters,,Oviedo,Asturias,Spain,Southern Europe,Europe,Corporate,FUR-FU-3047,Furniture,Furnishings,"Advantus Photo Frame, Black",High,Standard Class,$688.74 ,13,0,$6.63 ,$80.77 
43460,CA-2013-AF87023-41604,11/26/2013,11/30/2013,AF-87023,Art Ferguson,,Peterborough,Ontario,Canada,Canada,USCA,Consumer,OFF-AR-3467,Office Supplies,Art,"BIC Pens, Water Color",High,Standard Class,$17.46 ,1,0,$7.14 ,$3.50 
1898,MX-2015-JD1615018-42167,06-12-15,06-12-15,JD-1615018,Justin Deggeller,,Itapevi,São Paulo,Brazil,South America,LATAM,Corporate,FUR-FU-4066,Furniture,Furnishings,"Eldon Frame, Durable",High,Same Day,$377.60 ,5,0,$105.70 ,$80.74 
8768,MX-2012-JO1555082-41150,8/29/2012,09-02-12,JO-1555082,Jesus Ocampo,,Tijuana,Baja California,Mexico,Central America,LATAM,Home Office,FUR-TA-3769,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",High,Second Class,$500.58 ,2,0.2,$31.26 ,$80.71 
16297,ES-2015-RD1972048-42229,8/13/2015,8/18/2015,RD-1972048,Roger Demir,,Offenburg,Baden-Württemberg,Germany,Western Europe,Europe,Consumer,OFF-ST-4078,Office Supplies,Storage,"Eldon Lockers, Blue",Medium,Standard Class,$890.60 ,5,0.1,($0.11),$80.71 
15218,ES-2012-TB2140048-40968,2/29/2012,03-04-12,TB-2140048,Tom Boeckenhauer,,Berlin,Berlin,Germany,Western Europe,Europe,Consumer,OFF-AP-4509,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",High,Standard Class,$364.42 ,8,0.2,$45.46 ,$80.67 
27275,IN-2015-BW110657-42319,11-11-15,11/16/2015,BW-110657,Barry Weirich,,Townsville,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-AC-5223,Technology,Accessories,"Memorex Router, Bluetooth",High,Second Class,$664.77 ,3,0.1,$162.48 ,$80.66 
21585,IN-2012-JK1532527-41030,05-01-12,05-02-12,JK-1532527,Jason Klamczynski,,Suzhou,Anhui,China,Eastern Asia,Asia Pacific,Corporate,FUR-CH-4520,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",Critical,First Class,$246.48 ,4,0,$93.60 ,$80.66 
14210,ES-2015-NS1864048-42307,10/30/2015,11-03-15,NS-1864048,Noel Staavos,,Halle,North Rhine-Westphalia,Germany,Western Europe,Europe,Corporate,TEC-MA-4211,Technology,Machines,"Epson Receipt Printer, White",Medium,Second Class,"$1,269.84 ",11,0,$545.82 ,$80.65 
29142,IN-2012-EH13990102-41156,09-04-12,09-11-12,EH-13990102,Erica Hackney,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Consumer,FUR-BO-4847,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",Low,Standard Class,$555.52 ,6,0.35,$59.80 ,$80.63 
26438,IN-2015-PG18895130-42168,6/13/2015,6/18/2015,PG-18895130,Paul Gonzalez,,Bangkok,Bangkok,Thailand,Southeastern Asia,Asia Pacific,Consumer,TEC-MA-5001,Technology,Machines,"Konica Calculator, Wireless",Medium,Second Class,$514.23 ,12,0.17,$192.03 ,$80.63 
28981,IN-2015-TH2111527-42146,5/22/2015,5/26/2015,TH-2111527,Thea Hudgings,,Beijing,Beijing,China,Eastern Asia,Asia Pacific,Corporate,TEC-PH-3149,Technology,Phones,"Apple Smart Phone, with Caller ID",High,Standard Class,$639.06 ,1,0,$313.11 ,$80.63 
5179,MX-2012-MJ1774082-41196,10/14/2012,10/17/2012,MJ-1774082,Max Jones,,Chihuahua,Chihuahua,Mexico,Central America,LATAM,Consumer,TEC-CO-5993,Technology,Copiers,"Sharp Fax and Copier, Color",High,First Class,$339.40 ,3,0.002,$101.32 ,$80.62 
9262,MX-2015-RE1940582-42132,05-08-15,05-12-15,RE-1940582,Ricardo Emerson,,Mexico City,Distrito Federal,Mexico,Central America,LATAM,Consumer,OFF-ST-6246,Office Supplies,Storage,"Tenex File Cart, Blue",High,Standard Class,$799.20 ,9,0,$207.72 ,$80.62 
33741,CA-2014-AF10870140-41782,5/23/2014,5/28/2014,AF-108701406,Art Ferguson,7055,Passaic,New Jersey,United States,Eastern US,USCA,Consumer,OFF-EN-3112,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,Medium,Standard Class,$26.88 ,6,0,$12.90 ,$2.55 
1125,US-2015-SC206955-42237,8/21/2015,8/21/2015,SC-206955,Steve Chapman,,Rosario,Santa Fe,Argentina,South America,LATAM,Corporate,OFF-ST-4079,Office Supplies,Storage,"Eldon Lockers, Industrial",Medium,Same Day,$634.85 ,8,0.4,($74.11),$80.60 
41608,TU-2014-JH5910134-41806,6/16/2014,6/22/2014,JH-5910134,Jonathan Howell,,Kutahya,Kutahya,Turkey,Western Asia,Asia Pacific,Consumer,TEC-CO-3608,Technology,Copiers,"Brother Wireless Fax, Color",Medium,Standard Class,$912.60 ,6,0.6,($889.92),$80.55 
5955,MX-2013-TC2114582-41446,6/21/2013,6/25/2013,TC-2114582,Theresa Coyne,,Mexico City,Distrito Federal,Mexico,Central America,LATAM,Corporate,OFF-EN-4439,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled",High,Standard Class,$435.12 ,14,0,$208.60 ,$80.55 
1235,MX-2012-NW1840082-41164,09-12-12,9/19/2012,NW-1840082,Natalie Webber,,Coacalco,México,Mexico,Central America,LATAM,Consumer,FUR-TA-3421,Furniture,Tables,"Bevis Conference Table, Rectangular",Medium,Standard Class,"$1,474.13 ",3,0.2,$460.61 ,$80.53 
15725,ES-2014-MD17860139-41793,06-03-14,06-07-14,MD-17860139,Michael Dominguez,,London,England,United Kingdom,Northern Europe,Europe,Corporate,TEC-MA-6138,Technology,Machines,"StarTech Card Printer, White",High,Standard Class,$437.16 ,3,0.1,$29.10 ,$80.51 
46961,UP-2014-BT1440137-41944,11-01-14,11-03-14,BT-1440137,Bobby Trafton,,Mykolayiv,Mykolayiv,Ukraine,Eastern Europe,Europe,Consumer,TEC-AC-4185,Technology,Accessories,"Enermax Router, Bluetooth",High,Second Class,$516.66 ,2,0,$46.44 ,$80.49 
17043,ES-2012-SL20155120-41243,11/30/2012,12-02-12,SL-20155120,Sara Luxemburg,,Valencia,Valenciana,Spain,Southern Europe,Europe,Home Office,TEC-CO-3611,Technology,Copiers,"Brother Wireless Fax, Laser",High,Second Class,"$1,894.05 ",5,0,$700.65 ,$80.49 
10942,ES-2015-CC1214596-42047,02-12-15,2/13/2015,CC-1214596,Charles Crestani,,Sandnes,Rogaland,Norway,Northern Europe,Europe,Consumer,TEC-MA-5514,Technology,Machines,"Okidata Receipt Printer, Durable",High,First Class,$369.09 ,3,0,$14.76 ,$80.47 
40964,CA-2014-AF10870140-41753,4/24/2014,4/28/2014,AF-108701404,Art Ferguson,92672,San Clemente,California,United States,Western US,USCA,Consumer,OFF-BI-5670,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Medium,Standard Class,$18.09 ,7,0.2,$6.56 ,$1.92 
45216,SA-2013-RP9855110-41434,06-09-13,06-11-13,RP-9855110,Roy Phan,,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,Corporate,FUR-CH-5775,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",High,Second Class,$461.43 ,1,0,$4.59 ,$80.46 
7342,MX-2014-CA1231082-41805,6/15/2014,6/18/2014,CA-1231082,Christine Abelman,,Mexico City,Distrito Federal,Mexico,Central America,LATAM,Corporate,FUR-CH-4547,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",High,Second Class,$637.18 ,8,0.2,$15.90 ,$80.43 
27990,IN-2014-GH146657-41898,9/16/2014,9/23/2014,GH-146657,Greg Hansen,,Brisbane,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-AC-5135,Technology,Accessories,"Logitech Router, Erganomic",Low,Standard Class,$661.85 ,3,0.1,$183.77 ,$80.43 
27048,IN-2012-PG1889527-41242,11/29/2012,11/29/2012,PG-1889527,Paul Gonzalez,,Jiangmen,Guangdong,China,Eastern Asia,Asia Pacific,Consumer,OFF-EN-3102,Office Supplies,Envelopes,"Ames Mailers, Set of 50",Critical,Same Day,$286.80 ,8,0,$137.52 ,$80.38 
26451,IN-2013-FM143807-41419,5/25/2013,5/27/2013,FM-143807,Fred McMath,,Wodonga,Victoria,Australia,Oceania,Asia Pacific,Consumer,TEC-AC-5123,Technology,Accessories,"Logitech Memory Card, Programmable",High,Second Class,$471.96 ,5,0.1,$167.76 ,$80.36 
50087,RS-2013-GW4605108-41625,12/17/2013,12/19/2013,GW-4605108,Giulietta Weimer,,Arkhangelsk,Arkhangel'sk,Russia,Eastern Europe,Europe,Consumer,TEC-MA-4195,Technology,Machines,"Epson Card Printer, White",Critical,Second Class,$336.72 ,2,0,$90.90 ,$80.34 
579,MX-2012-DV1346539-41179,9/27/2012,9/29/2012,DV-1346539,Dianna Vittorini,,Mejicanos,San Salvador,El Salvador,Central America,LATAM,Consumer,TEC-CO-5992,Technology,Copiers,"Sharp Copy Machine, Laser",High,Second Class,$477.12 ,3,0.002,$147.24 ,$80.32 
8519,MX-2014-SL2015593-41954,11-11-14,11/14/2014,SL-2015593,Sara Luxemburg,,Masaya,Masaya,Nicaragua,Central America,LATAM,Home Office,TEC-AC-5137,Technology,Accessories,"Logitech Router, USB",High,First Class,$330.04 ,2,0,$118.80 ,$80.31 
33,US-2014-SC2005055-41783,5/24/2014,5/31/2014,SC-2005055,Kai Rey,,Tegucigalpa,Francisco Morazán,Honduras,Central America,LATAM,Home Office,TEC-CO-5998,Technology,Copiers,"Sharp Fax Machine, Digital",Medium,Standard Class,$941.78 ,8,0.402,($601.74),$80.28 
23677,IN-2015-AJ109607-42173,6/18/2015,6/20/2015,AJ-109607,Astrea Jones,,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,Consumer,FUR-BO-5748,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",Medium,First Class,$607.82 ,4,0.1,$60.74 ,$80.27 
39496,CA-2015-AF10870140-42119,4/25/2015,05-01-15,AF-108701402,Art Ferguson,60610,Chicago,Illinois,United States,Central US,USCA,Consumer,OFF-BI-2904,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Medium,Standard Class,$10.43 ,5,0.8,($18.25),$1.77 
22286,ID-2014-SW202757-41969,11/26/2014,11/30/2014,SW-202757,Scott Williamson,,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,Consumer,FUR-FU-3941,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",High,Standard Class,$594.54 ,6,0.1,($59.58),$80.25 
18794,IT-2012-AG10330139-41109,7/19/2012,7/21/2012,AG-10330139,Alex Grayson,,Aylesbury,England,United Kingdom,Northern Europe,Europe,Consumer,OFF-ST-4260,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",Critical,Second Class,$272.76 ,2,0,$57.24 ,$80.24 
16125,IT-2015-MB17305139-42190,07-05-15,07-09-15,MB-17305139,Maria Bertelson,,London,England,United Kingdom,Northern Europe,Europe,Consumer,OFF-AP-4746,Office Supplies,Appliances,"Hoover Toaster, Black",High,Standard Class,$523.34 ,7,0.1,$203.51 ,$80.17 
9629,MX-2014-TB2159518-41824,07-04-14,07-11-14,TB-2159518,Troy Blackwell,,Cambé,Parana,Brazil,South America,LATAM,Consumer,FUR-CH-4702,Furniture,Chairs,"Hon Swivel Stool, Black",Low,Standard Class,$537.40 ,5,0,$145.00 ,$80.16 
48589,EG-2012-SJ1012538-40918,01-10-12,01-12-12,SJ-1012538,Sanjit Jacobs,,Cairo,Al Qahirah,Egypt,North Africa,Africa,Home Office,FUR-TA-3778,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",High,Second Class,$967.98 ,2,0,$445.26 ,$80.13 
4356,MX-2014-MP1817518-41921,10-09-14,10-10-14,MP-1817518,Mike Pelletier,,Aracaju,Sergipe,Brazil,South America,LATAM,Home Office,FUR-CH-5805,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",Critical,First Class,$340.86 ,3,0,$10.20 ,$80.12 
16113,ES-2012-MC18130139-41060,5/31/2012,06-03-12,MC-18130139,Mike Caudle,,Warrington,England,United Kingdom,Northern Europe,Europe,Corporate,TEC-AC-4178,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",Medium,Second Class,$805.56 ,14,0,$185.22 ,$80.12 
42170,RS-2015-TB11520108-42126,05-02-15,05-04-15,TB-11520108,Tracy Blumstein,,Astrakhan',Astrakhan',Russia,Eastern Europe,Europe,Consumer,TEC-CO-4573,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",High,First Class,$764.28 ,4,0,$183.36 ,$80.12 
20505,IN-2014-SS2051559-41656,1/17/2014,1/22/2014,SS-2051559,Shirley Schmidt,,Jayapura,Papua,Indonesia,Southeastern Asia,Asia Pacific,Home Office,FUR-CH-4530,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",Medium,Standard Class,"$1,375.85 ",4,0.27,$94.13 ,$80.10 
36905,CA-2013-AF10870140-41614,12-06-13,12-11-13,AF-108701404,Art Ferguson,94109,San Francisco,California,United States,Western US,USCA,Consumer,OFF-AP-3838,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Medium,Standard Class,$7.78 ,2,0,$2.02 ,$1.67 
50094,MO-2015-TC1114586-42221,08-05-15,08-07-15,TC-1114586,Theresa Coyne,,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,Corporate,OFF-SU-4135,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",Critical,Second Class,$259.74 ,6,0,$122.04 ,$80.08 
35242,CA-2015-AF10870140-42327,11/19/2015,11/24/2015,AF-108701408,Art Ferguson,33030,Homestead,Florida,United States,Southern US,USCA,Consumer,OFF-PA-6494,Office Supplies,Paper,Xerox 194,Medium,Standard Class,$44.38 ,1,0.2,$15.53 ,$1.26 
14638,ES-2015-AF1087045-42168,6/13/2015,6/15/2015,AF-1087045,Art Ferguson,,Boulogne-Billancourt,Ile-de-France,France,Western Europe,Europe,Consumer,FUR-CH-5406,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",Critical,First Class,$228.74 ,3,0.1,$10.13 ,$80.06 
26021,IN-2012-PO18865102-40985,3/17/2012,3/21/2012,PO-18865102,Patrick O'Donnell,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Consumer,OFF-AP-4491,Office Supplies,Appliances,"Hamilton Beach Blender, Silver",High,Second Class,$543.46 ,9,0.15,$70.15 ,$80.06 
30824,IN-2015-JG1580592-42120,4/26/2015,4/30/2015,JG-1580592,John Grady,,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,Corporate,FUR-CH-5802,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",Medium,Standard Class,$857.10 ,10,0,$171.30 ,$80.04 
35243,CA-2015-AF10870140-42327,11/19/2015,11/24/2015,AF-108701408,Art Ferguson,33030,Homestead,Florida,United States,Southern US,USCA,Consumer,OFF-FA-6129,Office Supplies,Fasteners,Staples,Medium,Standard Class,$2.94 ,1,0.2,($0.66),$1.21 
22001,IN-2013-TP2141559-41432,06-07-13,06-11-13,TP-2141559,Tom Prescott,,Depok,Yogyakarta,Indonesia,Southeastern Asia,Asia Pacific,Consumer,TEC-CO-4568,Technology,Copiers,"Hewlett Copy Machine, Color",High,Second Class,$730.62 ,3,0.07,$102.06 ,$79.95 
4512,MX-2015-CJ1187593-42356,12/18/2015,12/22/2015,CJ-1187593,Carl Jackson,,Granada,Granada,Nicaragua,Central America,LATAM,Corporate,OFF-AP-4501,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",High,Second Class,$666.08 ,2,0,$119.88 ,$79.94 
18403,IT-2014-RB19645120-41732,04-03-14,04-07-14,RB-19645120,Robert Barroso,,Torrevieja,Valenciana,Spain,Southern Europe,Europe,Corporate,TEC-CO-4786,Technology,Copiers,"HP Personal Copier, High-Speed",High,Standard Class,$612.45 ,5,0,$159.15 ,$79.93 
18523,ES-2014-AJ1096045-41957,11/14/2014,11/17/2014,AJ-1096045,Astrea Jones,,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,Consumer,TEC-PH-5336,Technology,Phones,"Nokia Audio Dock, Full Size",High,First Class,$428.48 ,3,0.15,$10.07 ,$79.91 
24600,IN-2012-FM1429027-41189,10-07-12,10/14/2012,FM-1429027,Frank Merwin,,Qingdao,Shandong,China,Eastern Asia,Asia Pacific,Home Office,TEC-MA-5020,Technology,Machines,"Konica Receipt Printer, White",Medium,Standard Class,"$1,085.94 ",9,0,$369.09 ,$79.90 
28018,IN-2013-RO1978058-41296,1/22/2013,1/26/2013,RO-1978058,Rose O'Brian,,Kollam,Kerala,India,Southern Asia,Asia Pacific,Consumer,TEC-MA-5543,Technology,Machines,"Panasonic Card Printer, Red",Medium,Second Class,$683.88 ,4,0,$0.00 ,$79.90 
25812,ID-2015-BG1169588-42012,01-08-15,1/13/2015,BG-1169588,Brooke Gillingham,,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,Corporate,TEC-PH-3148,Technology,Phones,"Apple Smart Phone, Full Size",Medium,Standard Class,"$1,056.11 ",2,0.17,($127.27),$79.87 
29132,ID-2015-LC168707-42155,5/31/2015,06-06-15,LC-168707,Lena Cacioppo,,Caloundra,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-CO-3680,Technology,Copiers,"Canon Copy Machine, High-Speed",Medium,Standard Class,"$1,171.53 ",5,0.1,$195.18 ,$79.84 
10294,US-2014-JR1570018-41983,12-10-14,12-10-14,JR-1570018,Jocasta Rupert,,Limoeiro do Norte,Ceará,Brazil,South America,LATAM,Consumer,TEC-AC-5121,Technology,Accessories,"Logitech Memory Card, Bluetooth",Critical,Same Day,$275.68 ,10,0.6,($227.52),$79.83 
34655,CA-2014-AF10870140-41766,05-07-14,05-11-14,AF-108701402,Art Ferguson,60610,Chicago,Illinois,United States,Central US,USCA,Consumer,OFF-BI-4885,Office Supplies,Binders,Insertable Tab Post Binder Dividers,High,Standard Class,$3.21 ,2,0.8,($5.29),$1.14 
19778,ES-2015-RH1949545-42010,01-06-15,01-10-15,RH-1949545,Rick Hansen,,Nice,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,Consumer,TEC-PH-3787,Technology,Phones,"Cisco Audio Dock, with Caller ID",High,Standard Class,$773.80 ,5,0.15,$63.70 ,$79.79 
24860,IN-2015-JF1519021-42341,12-03-15,12-07-15,JF-1519021,Jamie Frazer,,Phnom Penh,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,Consumer,FUR-FU-3943,Furniture,Furnishings,"Deflect-O Frame, Erganomic",High,Standard Class,$651.96 ,6,0,$110.70 ,$79.75 
19491,ES-2014-DK13375120-41920,10-08-14,10-11-14,DK-13375120,Dennis Kane,,Madrid,Madrid,Spain,Southern Europe,Europe,Consumer,TEC-AC-3389,Technology,Accessories,"Belkin Memory Card, Erganomic",Medium,First Class,$450.48 ,4,0,$225.24 ,$79.74 
26990,IN-2013-HJ148757-41511,8/25/2013,8/27/2013,HJ-148757,Heather Jas,,Katoomba,New South Wales,Australia,Oceania,Asia Pacific,Home Office,OFF-AP-4955,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",High,First Class,$308.75 ,5,0.1,($20.66),$79.74 
38851,CA-2012-AF10885140-41038,05-09-12,5/13/2012,AF-108851406,Art Foster,19134,Philadelphia,Pennsylvania,United States,Eastern US,USCA,Consumer,FUR-BO-3409,Furniture,Bookcases,Bestar Classic Bookcase,Medium,Second Class,$349.97 ,7,0.5,($216.98),$39.47 
32144,CA-2013-AF10885140-41560,10/13/2013,10/17/2013,AF-108851408,Art Foster,40214,Louisville,Kentucky,United States,Southern US,USCA,Consumer,FUR-CH-4402,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Medium,Standard Class,$287.94 ,3,0,$77.74 ,$21.29 
34581,CA-2012-AF10885140-41163,09-11-12,9/16/2012,AF-108851406,Art Foster,45014,Fairfield,Ohio,United States,Eastern US,USCA,Consumer,OFF-BI-5636,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",Medium,Standard Class,$63.92 ,7,0.7,($46.88),$6.25 
43450,IV-2015-BP105029-42140,5/16/2015,5/21/2015,BP-105029,Barry Pond,,Abidjan,Lagunes,Cote d'Ivoire,Western Africa,Africa,Corporate,TEC-CO-3685,Technology,Copiers,"Canon Fax and Copier, Laser",Medium,Standard Class,$765.36 ,4,0,$359.64 ,$79.65 
32143,CA-2013-AF10885140-41560,10/13/2013,10/17/2013,AF-108851408,Art Foster,40214,Louisville,Kentucky,United States,Southern US,USCA,Consumer,TEC-PH-4800,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Medium,Standard Class,$83.72 ,7,0,$23.44 ,$4.31 
28995,ID-2013-CD119807-41345,03-12-13,3/17/2013,CD-119807,Carol Darley,,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-PH-3149,Technology,Phones,"Apple Smart Phone, with Caller ID",Medium,Second Class,"$1,725.46 ",3,0.1,$747.61 ,$79.62 
23692,IN-2014-JS160307-41774,5/15/2014,5/19/2014,JS-160307,Joy Smith,,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,Consumer,FUR-BO-5971,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",High,Standard Class,$924.97 ,7,0.1,$61.66 ,$79.61 
29724,IN-2015-EM1396059-42148,5/24/2015,5/27/2015,EM-1396059,Eric Murdock,,Kendari,Sulawesi Tenggara,Indonesia,Southeastern Asia,Asia Pacific,Consumer,FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",Critical,First Class,$292.76 ,3,0.27,$68.12 ,$79.60 
4670,MX-2015-KT16465141-42301,10/24/2015,10/26/2015,KT-16465141,Kean Takahito,,Montevideo,Montevideo,Uruguay,South America,LATAM,Consumer,OFF-AP-3578,Office Supplies,Appliances,"Breville Stove, Black",Medium,Second Class,"$1,495.92 ",4,0,$688.08 ,$79.60 
28966,IN-2015-VB217451-42349,12-11-15,12/15/2015,VB-217451,Victoria Brennan,,Kabul,Kabul,Afghanistan,Southern Asia,Asia Pacific,Corporate,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",High,Standard Class,$500.94 ,3,0,$115.20 ,$79.59 
